MessageSequence,SystemTimeSecs,SystemTimenSecs,TimeStampSecs,TimeStampnSecs,x,y,z,rot_x,rot_y,rot_z,rot_w
1211,1348766481,411214113,1348766481,404368556,-0.406833343671,-2.91582818565,0.773892161895,0.00087069611134,-0.0017840291648,0.0695752777354,0.997574728958
1212,1348766481,421183109,1348766481,414320927,-0.409186086153,-2.91586694939,0.775923152676,0.00602756534871,-0.00186822637672,0.0690767079683,0.997591392606
1213,1348766481,431135892,1348766481,424339124,-0.41114965318,-2.91577258301,0.777968471264,0.0133663888554,-0.000518337384394,0.0681215288989,0.997587353707
1214,1348766481,441709041,1348766481,434461890,-0.412771633845,-2.91653151387,0.779254103262,0.0025602262428,0.00261065483541,0.0675618221268,0.997708389217
1215,1348766481,451062917,1348766481,444309163,-0.414788170702,-2.9168292413,0.780726038926,0.00776150286884,0.00735380660692,0.0673564515575,0.99767168399
1216,1348766481,461059093,1348766481,454313909,-0.416623201148,-2.91708672608,0.782975814897,0.0112780423969,0.003918363277,0.0690796001839,0.997539703985
1217,1348766481,471072912,1348766481,464340780,-0.418200922464,-2.91758011068,0.78479114082,0.0102440896274,0.00710618853825,0.0648948666086,0.997814219682
1218,1348766481,481156110,1348766481,474363856,-0.42055163869,-2.9175090738,0.786784458674,0.0123778471731,0.00798710649464,0.0679382075526,0.997580771158
1219,1348766481,491245985,1348766481,484343000,-0.422285201492,-2.91803408256,0.787865649871,0.0139179429982,0.0106563817208,0.069732242553,0.997411723783
1220,1348766481,501017093,1348766481,494329432,-0.424106329216,-2.9181478895,0.789548769188,0.00963635982354,0.0109152990455,0.0675764021848,0.997607852156
1221,1348766481,511025905,1348766481,504312229,-0.426020573513,-2.91863383797,0.790975550992,0.0108360975651,0.0127924854498,0.0673427348159,0.997589037316
1222,1348766481,520955085,1348766481,514307176,-0.427851804092,-2.91853509711,0.792542757774,0.01437456799,0.0144414184663,0.0660011952508,0.997611477206
1223,1348766481,531002044,1348766481,524330339,-0.42938510441,-2.91894580723,0.794023726668,0.0147640542489,0.016335401312,0.0682362893152,0.997426180821
1224,1348766481,541268110,1348766481,534305889,-0.431371359769,-2.91970452525,0.795660162079,0.0133682714506,0.0197494895857,0.067265663921,0.997450037564
1225,1348766481,551131010,1348766481,544324217,-0.43341489305,-2.91992104694,0.796749240654,0.0110204823385,0.0223513359249,0.0689513100475,0.997308720304
1226,1348766481,561212062,1348766481,554334482,-0.434464535921,-2.92072175577,0.797821863959,0.00637927822466,0.0224418299537,0.0688602470844,0.997353465653
1227,1348766481,570890903,1348766481,564288258,-0.436341223266,-2.92062283446,0.799062022351,0.012892600591,0.0219817626484,0.0703322316624,0.997198054626
1228,1348766481,580974102,1348766481,574260039,-0.438005302671,-2.92075204901,0.800303655449,0.011484467095,0.0235026377731,0.0688024598015,0.997287297903
1229,1348766481,591609954,1348766481,584298732,-0.439282162462,-2.92114126144,0.801495099986,0.00984767501051,0.0251568455996,0.0692088973186,0.99723632352
1230,1348766481,601269960,1348766481,594363284,-0.441262315054,-2.92193155186,0.802288034195,0.00877710795409,0.027357861332,0.0703603225317,0.997107784952
1231,1348766481,611088991,1348766481,604285631,-0.442766431803,-2.92188463825,0.803145262341,0.0115224263323,0.0285629344894,0.0692682998398,0.99712250757
1232,1348766481,621109962,1348766481,614327341,-0.444146190787,-2.92211807025,0.804367397307,0.0141440828709,0.0289269800254,0.0698125462345,0.99704031169
1233,1348766481,631251096,1348766481,624368066,-0.445633841343,-2.92272051997,0.805251720303,0.0102453801461,0.0294636815359,0.0685745328898,0.997158190607
1234,1348766481,641298055,1348766481,634394252,-0.446725653741,-2.92325439332,0.806218979391,0.00649329682228,0.0274655293682,0.0679395973724,0.997290174875
1235,1348766481,650998115,1348766481,644316644,-0.448081115208,-2.92381926726,0.806879608724,0.00474984337933,0.0285868755224,0.0687176763255,0.99721517763
1236,1348766481,661036014,1348766481,654302234,-0.449487194253,-2.92365967087,0.807697054698,0.0124456058285,0.0309001442334,0.0700897913498,0.996984307364
1237,1348766481,670989990,1348766481,664307084,-0.450651608145,-2.92385728659,0.808298767353,0.0123059527967,0.0357508208673,0.070346323886,0.996805817122
1238,1348766481,681093931,1348766481,674353345,-0.452024905293,-2.9239424674,0.809011213765,0.0143346444013,0.0349968918652,0.0730032905995,0.99661439639
1239,1348766481,691252946,1348766481,684335084,-0.45303394848,-2.92399644788,0.809324835508,0.0122686232921,0.035465540054,0.0706437430155,0.996795434341
1240,1348766481,700948953,1348766481,694336588,-0.454172323785,-2.92469972575,0.810049925896,0.0103984212593,0.0342794963054,0.0679492562286,0.997045479177
1241,1348766481,710974931,1348766481,704324733,-0.454840353995,-2.92489280556,0.81035288212,0.010156723614,0.0339237983766,0.0678407253742,0.997067526725
1242,1348766481,720966100,1348766481,714308742,-0.45574092384,-2.92544019205,0.810737320064,0.00918480173896,0.0346563818869,0.0680114221932,0.997040130117
1243,1348766481,731261014,1348766481,724314056,-0.456348245206,-2.92637936365,0.811383862019,0.00695650877341,0.0372736493012,0.0710340360637,0.996752952227
1244,1348766481,741233110,1348766481,734287299,-0.457515111315,-2.92651899258,0.811590537507,0.00725913795955,0.0379700106331,0.0723955666854,0.996626542459
