%DLR Intertial Motion Unit recording log.  Contain the  information of the IMU .
Angular Velocity Covariance,0.000436332312999,0.0,0.0,0.0,0.000436332312999,0.0,0.0,0.0,0.000436332312999
Acceleration Covariance,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
MessageSequence,SystemTimeSecs,SystemTimenSecs,TimeStampSecs,TimeStampnSecs,ROT_X,ROT_Y,ROT_Z,ROT_W,ROTVEL_X,ROTVEL_Y,ROTVEL_Z,ACC_X,ACC_Y,ACC_Z
945,1348765050,609071969,1348765050,608783006,0.410202125943,0.910709305936,0.0391012199995,0.0285284164993,-0.282226651907,-0.170606315136,-0.0285905543715,-0.225406840444,0.138313040137,-9.84550762177
946,1348765050,619191884,1348765050,618815898,0.410020462717,0.910716871605,0.0398852884116,0.0297852932642,-0.259292036295,-0.163709565997,-0.0391083434224,-0.176262378693,0.0652002394199,-9.80799770355
947,1348765050,628119945,1348765050,627846002,0.409833720944,0.910750893105,0.0402208498176,0.0308450178382,-0.22304469347,-0.167316809297,-0.0415474697948,-0.166554182768,0.0846147090197,-9.79782009125
948,1348765050,638923883,1348765050,638709068,0.409575712015,0.910806963444,0.0407338566686,0.0319243541999,-0.195586770773,-0.152530267835,-0.0573051758111,-0.11056022346,0.0412584729493,-9.82822132111
949,1348765050,648993015,1348765050,648768901,0.409284492501,0.910908340199,0.0407588495697,0.0327248550109,-0.14616958797,-0.144681721926,-0.0658502355218,0.00355312810279,0.0203179288656,-9.89908313751
950,1348765050,659145116,1348765050,658808946,0.408746293222,0.911112765269,0.0409563569648,0.0335048289847,-0.114107318223,-0.120893336833,-0.119828283787,0.0445240773261,-0.00549141736701,-10.0010528564
951,1348765050,669086933,1348765050,668800115,0.408057661891,0.911413741981,0.0408161388395,0.0338818286051,-0.08330963552,-0.0771811380982,-0.152170747519,0.0221136342734,0.0484304688871,-10.0611543655
952,1348765050,679090023,1348765050,678805112,0.407361586239,0.911704564681,0.0410284350967,0.0341759024788,-0.0775419399142,-0.0292772240937,-0.151619195938,-0.0417501218617,0.165195345879,-10.0876865387
953,1348765050,689117908,1348765050,688824892,0.406548092114,0.91207159001,0.0409879851779,0.0341181559488,-0.0668971315026,0.0110496301204,-0.176126286387,-0.0173639468849,0.232885584235,-10.0234460831
954,1348765050,699198007,1348765050,698822975,0.405617509082,0.9124766232,0.0412224798486,0.0340816020071,-0.0553447343409,0.0354076214135,-0.200772702694,0.0116352168843,0.310669183731,-10.0027885437
955,1348765050,709027051,1348765050,708775043,0.404635818246,0.912918952881,0.0413035013061,0.0338062249171,-0.0721106156707,0.0618148818612,-0.210413828492,-0.0467882864177,0.370932519436,-9.95805454254
956,1348765050,719043016,1348765050,718765020,0.403671125931,0.913334725232,0.0417004222007,0.0336210732063,-0.073294274509,0.0760535746813,-0.205731421709,-0.173521980643,0.486834973097,-9.90320491791
957,1348765050,729204893,1348765050,728804111,0.402729904089,0.913766396534,0.041670341068,0.0332141474855,-0.0408048927784,0.0761174336076,-0.201929718256,-0.138940289617,0.505471765995,-9.7844953537
958,1348765050,739124059,1348765050,738790035,0.401842387692,0.914156935245,0.0419186602562,0.0329031779593,-0.0354561619461,0.0861519947648,-0.189386278391,-0.0408445112407,0.419990718365,-9.70017814636
959,1348765050,749263048,1348765050,748802900,0.400952017687,0.914571124433,0.0418061661678,0.0323941713428,-0.0173082724214,0.0870158001781,-0.191057354212,0.00306948111393,0.395791262388,-9.69737815857
960,1348765050,759238004,1348765050,758831024,0.400068055179,0.91496356563,0.041959668833,0.0320407707,-0.0148254465312,0.0861712023616,-0.189275100827,0.02251258865,0.388646632433,-9.7083272934
961,1348765050,768055915,1348765050,767801046,0.399207169323,0.915370230718,0.0417808866211,0.0313900332854,0.00631865113974,0.106676734984,-0.184468924999,0.0565106607974,0.439644396305,-9.68231773376
962,1348765050,779019117,1348765050,778769969,0.398347720908,0.915759200662,0.0418554626936,0.0308593566451,0.0139773096889,0.112052202225,-0.183508858085,0.168461948633,0.473861157894,-9.65395355225
963,1348765050,789284944,1348765050,788789987,0.397515955596,0.91615145172,0.0416631998622,0.0301953694174,0.010226547718,0.106825567782,-0.17818236351,0.141187518835,0.580944359303,-9.6709280014
964,1348765050,799124002,1348765050,798779010,0.396801568725,0.91647035912,0.0417994748952,0.0297220425107,-0.00158006488346,0.104678846896,-0.151473358274,0.0798087865114,0.675878465176,-9.70445728302
965,1348765050,809108972,1348765050,808782100,0.3962257768,0.916739916096,0.0417714395519,0.0291239913697,-0.023862818256,0.10436797142,-0.121257655323,0.016550347209,0.757830202579,-9.63583755493
966,1348765050,819283008,1348765050,818895101,0.395729734187,0.916951419597,0.042030851167,0.0288353798255,-0.0384617038071,0.0781116709113,-0.103796124458,0.0556777231395,0.731067657471,-9.61871147156
967,1348765050,829188108,1348765050,828819990,0.39536144701,0.917117319687,0.042182625799,0.0283861626297,-0.0675321444869,0.0884602218866,-0.0754146650434,0.109579734504,0.691990792751,-9.57628726959
968,1348765050,838952064,1348765050,838742971,0.3950702104,0.917230428732,0.0426223368226,0.0281283818877,-0.0736291483045,0.0843819826841,-0.057677693665,0.124373733997,0.662723600864,-9.56060218811
969,1348765050,849009990,1348765050,848790884,0.394875197503,0.917315461333,0.0428093203407,0.0278080004489,-0.0832326859236,0.0652295425534,-0.0382635295391,0.0608502589166,0.696751534939,-9.58410549164
970,1348765050,859189033,1348765050,858843088,0.39471474832,0.917363034582,0.0433300673941,0.0277098448449,-0.100882798433,0.0600167587399,-0.0294137541205,-0.111836068332,0.773359954357,-9.50254440308
971,1348765050,869074106,1348765050,868789911,0.394553097887,0.917426398959,0.0435758635799,0.0275281593054,-0.104158200324,0.0440289229155,-0.0314045362175,-0.0607975497842,0.739798069,-9.54304122925
972,1348765050,879091978,1348765050,878792047,0.394371910098,0.917470502731,0.0441400680995,0.0277547749498,-0.134683400393,0.00401884550229,-0.0355814509094,-0.0503850392997,0.690397143364,-9.44476795197
973,1348765050,889204978,1348765050,888824939,0.394179677278,0.917533449396,0.0444678463446,0.0278812105587,-0.143050894141,-0.00581794604659,-0.0392819978297,-0.0602188333869,0.726784229279,-9.43587875366
974,1348765050,899084091,1348765050,898827075,0.39401088468,0.917563710213,0.0450410682455,0.0283471801896,-0.155270814896,-0.0394425094128,-0.0342866592109,-0.0898695960641,0.80717587471,-9.46254062653
975,1348765050,907917976,1348765050,907732009,0.393714405493,0.917650228325,0.0455011922464,0.0289251943244,-0.202526152134,-0.0772505328059,-0.0635640025139,-0.0118705127388,0.775816977024,-9.46251487732
976,1348765050,919179916,1348765050,918781995,0.393506118084,0.917671471524,0.0463414930715,0.0297400639,-0.23205524683,-0.082125402987,-0.0424310229719,0.038929015398,0.817577540874,-9.4913854599
977,1348765050,929152965,1348765050,928838968,0.393200656678,0.917741493401,0.0470533419112,0.0304922595548,-0.261826008558,-0.0896542072296,-0.0640832558274,0.00440728897229,0.883454144001,-9.53040218353
978,1348765050,939136028,1348765050,938787937,0.392861466145,0.917799864122,0.0480973226156,0.0314630798285,-0.282197743654,-0.0933052077889,-0.0695866793394,-0.0231321807951,0.94261354208,-9.63949966431
979,1348765050,949135065,1348765050,948807001,0.392586794818,0.917836846507,0.0490435926293,0.0323397240424,-0.313919574022,-0.0947814881802,-0.0555857531726,-0.0331826098263,0.882651090622,-9.75158786774
980,1348765050,959252119,1348765050,958862066,0.392284912698,0.917863188543,0.0502905622695,0.0333252716976,-0.320698708296,-0.0806540697813,-0.0590462386608,-0.0678272023797,0.922132909298,-9.83664798737
981,1348765050,968177080,1348765050,967822074,0.391994320616,0.917891584204,0.0514373428982,0.0342007603241,-0.350091427565,-0.0788381397724,-0.0565212704241,-0.111881241202,0.999739706516,-9.82523155212
982,1348765050,979020118,1348765050,978774070,0.391718677719,0.917885685457,0.0529372884355,0.0352134839454,-0.369424760342,-0.0662914812565,-0.0502635724843,-0.126897320151,1.09705007076,-9.83167266846
983,1348765050,988065958,1348765050,987835884,0.391449101403,0.917892676751,0.0541998742452,0.0360972105509,-0.371128559113,-0.0716341212392,-0.05028834939,-0.170755922794,1.14050018787,-9.80784320831
984,1348765050,999094009,1348765050,998749971,0.391290758186,0.917824626254,0.0557752589832,0.037129752011,-0.384670615196,-0.0657962188125,-0.0235351081938,-0.251456946135,1.16986310482,-9.86396884918
985,1348765051,9093999,1348765051,8802890,0.391203854144,0.917735889334,0.0571619040433,0.0381169077682,-0.400854498148,-0.0832875818014,-0.00950443092734,-0.346541821957,1.16740107536,-9.90127372742
986,1348765051,19155979,1348765051,18848896,0.391170412561,0.917593012221,0.0588614474322,0.0392950666788,-0.418785721064,-0.0847607925534,0.00455383583903,-0.336623191833,1.01000750065,-9.98959350586
987,1348765051,29118061,1348765051,28810024,0.391141010287,0.917461994519,0.0603626859563,0.0403552329947,-0.427348971367,-0.0883143916726,0.00445441994816,-0.34616741538,0.985495686531,-9.97053432465
988,1348765051,39053916,1348765051,38805007,0.391169535256,0.917261785617,0.0622744261269,0.0417026040505,-0.47113853693,-0.100436575711,0.0201069768518,-0.414298981428,0.990083098412,-9.9649181366
989,1348765051,48911094,1348765051,48696994,0.391094436666,0.917129116671,0.0639344969366,0.0427984236255,-0.459618210793,-0.0813684090972,-0.00284080253914,-0.379910051823,0.972767412663,-9.91408348083
990,1348765051,59329986,1348765051,58834075,0.390881274705,0.917026736736,0.0658063837184,0.0440830245928,-0.459744721651,-0.0881372615695,-0.0314644649625,-0.350640445948,0.946169257164,-9.92187595367
991,1348765051,69003105,1348765051,68788051,0.390640382046,0.916959751568,0.0673850010968,0.0452124711341,-0.448104530573,-0.0909497588873,-0.0394622422755,-0.311452746391,0.907223045826,-9.90222835541
992,1348765051,78998088,1348765051,78829050,0.390342180172,0.916890348077,0.0691738610959,0.0464763264722,-0.443241328001,-0.0894166827202,-0.0500668212771,-0.399210721254,0.928918302059,-9.914935112
993,1348765051,89226007,1348765051,88841915,0.390071130822,0.916828137088,0.0706673990411,0.0477158113703,-0.441574513912,-0.116904310882,-0.0475710704923,-0.477296739817,0.994260191917,-9.90547275543
994,1348765051,99102973,1348765051,98815917,0.389819093693,0.916733707213,0.0723345691858,0.0490723379514,-0.428122252226,-0.116820447147,-0.0420772060752,-0.516204833984,1.05935013294,-9.84743976593
995,1348765051,107978105,1348765051,107765913,0.389557568125,0.91666929174,0.0736706997017,0.0503481747702,-0.415712088346,-0.135543704033,-0.0475405864418,-0.433272212744,1.06899762154,-9.80118274689
996,1348765051,118944883,1348765051,118690013,0.389228795748,0.916618659967,0.0750388401812,0.0517720892571,-0.378683894873,-0.150915771723,-0.0635210126638,-0.321364104748,1.04768300056,-9.82595348358
997,1348765051,129137992,1348765051,128756999,0.388871201125,0.916619742966,0.0760755053256,0.052914584282,-0.350859105587,-0.132402017713,-0.0712106227875,-0.224486351013,1.07293605804,-9.90060138702
998,1348765051,139039039,1348765051,138746023,0.388466018391,0.916638252412,0.0771055343788,0.0540666564368,-0.295308619738,-0.125524803996,-0.0823260247707,-0.200799360871,1.12965893745,-9.98715209961
999,1348765051,148219108,1348765051,147861957,0.38804471998,0.916699469422,0.0778985143389,0.0549108324492,-0.283225029707,-0.0954004079103,-0.0855622664094,-0.16703723371,1.08917295933,-10.082154274
1000,1348765051,159182071,1348765051,158785104,0.387668544838,0.91672960125,0.0788122534778,0.055754517636,-0.249534711242,-0.0783572942019,-0.0743953883648,-0.245224535465,1.16192924976,-10.0873451233
1001,1348765051,168046951,1348765051,167778015,0.387268151914,0.916809873364,0.0794266898204,0.05634212953,-0.23038969934,-0.0625366121531,-0.0811639800668,-0.290055304766,1.33264160156,-10.1593313217
1002,1348765051,179019927,1348765051,178754091,0.387001235316,0.916804607191,0.0802290337593,0.0571196834704,-0.223340764642,-0.0770466402173,-0.0518140271306,-0.319271653891,1.30355405807,-10.1852064133
1003,1348765051,187961101,1348765051,187776088,0.386802607524,0.916809453025,0.0807583409139,0.0576390495269,-0.20868678391,-0.060806915164,-0.0381696261466,-0.319469481707,1.33529722691,-10.2000350952
1004,1348765051,199095010,1348765051,198853015,0.386582632677,0.916807257524,0.0814621691193,0.0581569915474,-0.184632465243,-0.0378085970879,-0.0403899475932,-0.398081243038,1.43048989773,-10.2735214233
1005,1348765051,209109067,1348765051,208811044,0.386549085842,0.916781194623,0.081755559221,0.0583787115002,-0.14114561677,-0.027360374108,-0.00335995946079,-0.520042300224,1.42568993568,-10.3343143463
1006,1348765051,219217061,1348765051,218764066,0.386625587262,0.916690882169,0.0822656574287,0.0585734020675,-0.122091822326,0.000648891495075,0.0238214880228,-0.627098441124,1.38177525997,-10.3647508621
1007,1348765051,228259086,1348765051,227881908,0.386829021127,0.916604248233,0.0823371966184,0.0584854391139,-0.0751940459013,0.00820066314191,0.0473716929555,-0.601795315742,1.2666913271,-10.260263443
1008,1348765051,239123106,1348765051,238702058,0.387094886504,0.916482179238,0.0825189998368,0.0583830339055,-0.0372791066766,0.0262296739966,0.0620180554688,-0.544470131397,1.14142858982,-10.0856714249
1009,1348765051,248122930,1348765051,247805118,0.387359584663,0.916423770366,0.0822057079867,0.0579848846929,0.0197792928666,0.0349827334285,0.0571283735335,-0.496954709291,1.07668864727,-9.87803173065
1010,1348765051,259042024,1348765051,258712053,0.387567732501,0.916401421859,0.0818721203406,0.0574163970383,0.0942501798272,0.0738449320197,0.0453919991851,-0.291961461306,0.91208833456,-9.8937959671
1011,1348765051,268130064,1348765051,267751932,0.387618829915,0.916498951204,0.0810775991081,0.0566368966302,0.136728361249,0.0729906260967,0.00660940492526,-0.472611784935,1.10093474388,-9.85727977753
1012,1348765051,279072046,1348765051,278745889,0.38768381145,0.916576420754,0.0803538609377,0.055965920786,0.173638090491,0.0659067034721,0.00861353240907,-0.472136884928,1.12918317318,-9.7382478714
1013,1348765051,288207054,1348765051,287796974,0.38772723866,0.916700597815,0.0793121173804,0.055110710418,0.18777911365,0.068424731493,0.00160264933947,-0.457321316004,1.13372516632,-9.69117164612
1014,1348765051,299009084,1348765051,298760890,0.387610935356,0.916869049539,0.0785003190627,0.0542826740094,0.201423078775,0.0917521715164,-0.0301775764674,-0.477408230305,1.14915311337,-9.80438423157
1015,1348765051,307985067,1348765051,307756900,0.387392753249,0.917108718749,0.0773880353873,0.0533811268509,0.202870041132,0.0770804211497,-0.0553240999579,-0.396796375513,1.10301101208,-9.77977180481
1016,1348765051,319001913,1348765051,318743944,0.387107433351,0.917334522949,0.076647926023,0.0526336725617,0.181070283055,0.085767865181,-0.0661349743605,-0.34092310071,1.09610927105,-9.80556774139
1017,1348765051,328568935,1348765051,327848911,0.386815452113,0.917578458146,0.0757249875499,0.0518585134105,0.157273039222,0.0697415471077,-0.0691559538245,-0.3110024333,1.056381464,-9.69159698486
1018,1348765051,339194059,1348765051,338884115,0.386469706442,0.917816200114,0.0750256387637,0.0512419978092,0.162987872958,0.0659277811646,-0.0797344744205,-0.442836344242,1.20648419857,-9.65675163269
1019,1348765051,348195075,1348765051,347815990,0.386173312534,0.918050150891,0.0741465743615,0.0505606432594,0.141870602965,0.0563103407621,-0.0700855627656,-0.583920001984,1.25182890892,-9.60713672638
1020,1348765051,359270095,1348765051,358855962,0.385848849013,0.918256147506,0.0735471920687,0.0501709459863,0.126819550991,0.031338814646,-0.075757406652,-0.612798929214,1.25846219063,-9.53593349457
1021,1348765051,368063926,1348765051,367799043,0.385640378291,0.918438538515,0.0726814549393,0.0496946245651,0.123926140368,0.0185011476278,-0.0527571700513,-0.563654482365,1.18534934521,-9.49842357635
1022,1348765051,379007101,1348765051,378793954,0.385478251697,0.918573416384,0.0720377843473,0.0493958885696,0.128563687205,0.00810080673546,-0.0421975031495,-0.466089099646,1.08863055706,-9.53082752228
1023,1348765051,388330936,1348765051,387773990,0.385353764615,0.918709677423,0.0711949432823,0.0490538964535,0.109390310943,-0.0059016821906,-0.0354538448155,-0.294944763184,0.96223783493,-9.47104167938
1024,1348765051,399243116,1348765051,398785114,0.385135280772,0.918861970836,0.0705557076271,0.0488404154085,0.120803639293,-0.00624636327848,-0.0550901852548,-0.163207516074,0.860638082027,-9.48676776886
1025,1348765051,408179044,1348765051,407819032,0.384877902793,0.919066070233,0.0695061525547,0.0485330119074,0.14389179647,-0.0259974859655,-0.0676199570298,-0.109937287867,0.841912269592,-9.55642604828
1026,1348765051,419255971,1348765051,418869018,0.384561822652,0.919273540443,0.0686968964363,0.0482607378685,0.156428694725,-0.00665579922497,-0.0781113132834,-0.0394097529352,0.77454072237,-9.61984634399
1027,1348765051,428167104,1348765051,427814960,0.384204793289,0.91952480285,0.0676685231304,0.0477680304564,0.153397008777,0.0109194014221,-0.0868850275874,-0.0322033800185,0.798890948296,-9.61958312988
1028,1348765051,439021110,1348765051,438775062,0.383750214631,0.919792502245,0.0669492511069,0.04727920643,0.155952081084,0.0425116941333,-0.104395508766,-0.0249199625105,0.852126777172,-9.58059406281
1029,1348765051,447957992,1348765051,447762012,0.38330401326,0.920080221906,0.0659932434944,0.0466402239463,0.150715708733,0.044306550175,-0.103513717651,-0.0374315269291,0.874392151833,-9.63258457184
1030,1348765051,459175109,1348765051,458785057,0.382951160111,0.920305519982,0.0653013828705,0.0460639583137,0.158014446497,0.0589358508587,-0.0810094848275,-0.0961151793599,0.867384552956,-9.6944360733
1031,1348765051,468111038,1348765051,467781066,0.382571936965,0.920563969292,0.064392859955,0.0453238466398,0.14974462986,0.065004311502,-0.0872375965118,-0.164195984602,0.838046908379,-9.70560932159
1032,1348765051,479110002,1348765051,478782892,0.382231094861,0.920766862231,0.0638908934279,0.0447853689896,0.119928739965,0.066136687994,-0.0758942812681,-0.124783948064,0.769732534885,-9.6638507843
1033,1348765051,488200902,1348765051,487817049,0.381872667426,0.921009799368,0.0631020332854,0.0439584887789,0.133862927556,0.089182510972,-0.0801616534591,0.0557406768203,0.660861909389,-9.66200733185
1034,1348765051,499119043,1348765051,498825073,0.381417523866,0.921274162299,0.0625501620024,0.0431516813256,0.149429768324,0.113712310791,-0.0986704453826,0.202151432633,0.518100857735,-9.69603061676
1035,1348765051,508054018,1348765051,507822990,0.380921209165,0.921585185549,0.0617199479152,0.0420764330046,0.159325137734,0.133050173521,-0.108234860003,0.226332843304,0.537770807743,-9.71174621582
1036,1348765051,520133018,1348765051,518822908,0.380248736404,0.921940456842,0.061231237585,0.0410783159837,0.151623949409,0.157186239958,-0.142778903246,0.147872954607,0.639972567558,-9.74878311157
1037,1348765051,528028964,1348765051,527877092,0.379634426861,0.922298892733,0.0605095511872,0.0397624021004,0.156813710928,0.186711594462,-0.129958182573,0.108639493585,0.669322431087,-9.78539466858
1038,1348765051,538990974,1348765051,538857936,0.378902197949,0.922681120524,0.0600555153152,0.0385487911422,0.161453261971,0.200455084443,-0.152990013361,0.118280261755,0.669505596161,-9.80427932739
1039,1348765051,548336029,1348765051,547872066,0.378239460806,0.923065837367,0.0593047816476,0.0369771963406,0.18119738996,0.231781333685,-0.138279870152,0.0943736806512,0.659065186977,-9.72536182404
1040,1348765051,559338092,1348765051,558830976,0.377456029505,0.923480011675,0.0587290782496,0.035531805398,0.201463669538,0.234815523028,-0.163050726056,0.0678132548928,0.682812988758,-9.66386890411
1041,1348765051,568259954,1348765051,567826032,0.376700010574,0.923912604354,0.057777947605,0.033827656154,0.22789464891,0.24200001359,-0.159268274903,0.114231616259,0.619829893112,-9.67767906189
1042,1348765051,579083919,1348765051,578762054,0.375784317862,0.92439839137,0.0569346344861,0.0321279921319,0.27002286911,0.263567149639,-0.191852554679,0.226480051875,0.503691315651,-9.70906829834
1043,1348765051,588143110,1348765051,587833881,0.374808124561,0.924935791512,0.0557497336674,0.0300768771635,0.296499580145,0.290831565857,-0.205760493875,0.34855234623,0.426121234894,-9.69148349762
1044,1348765051,599189043,1348765051,598834037,0.373707280579,0.925502837877,0.054773591856,0.0280574260998,0.318326503038,0.315219759941,-0.229471445084,0.416618645191,0.4651517272,-9.67551326752
1045,1348765051,608171939,1348765051,607852935,0.372594191621,0.926095609752,0.0534884440668,0.0256802710074,0.339023649693,0.344417124987,-0.23258420825,0.394808530807,0.527781844139,-9.60670852661
1046,1348765051,619151115,1348765051,618758916,0.371444120775,0.926673606938,0.0525114777829,0.0234058976915,0.33742544055,0.362900346518,-0.236740857363,0.219108879566,0.702006816864,-9.56492900848
1047,1348765051,628331899,1348765051,627840995,0.370353665772,0.927236005084,0.0513133955199,0.0209401185515,0.329849272966,0.366615176201,-0.225026741624,0.0213511027396,0.847397446632,-9.57778930664
1048,1348765051,639199018,1348765051,638782978,0.369305539786,0.92774033657,0.0505693569874,0.0188155871283,0.282811105251,0.350886434317,-0.213004514575,-0.0178606584668,0.874295115471,-9.61194992065
1049,1348765051,648076057,1348765051,647753953,0.368438880674,0.928172412187,0.0497037788283,0.0166822909875,0.2439494133,0.326822668314,-0.176141858101,0.0700712949038,0.748372554779,-9.64716148376
1050,1348765051,659074068,1348765051,658760070,0.367561869984,0.928579484207,0.0491342840079,0.0149744909192,0.21930937469,0.284259468317,-0.177716463804,0.23382101953,0.639026939869,-9.59280109406
1051,1348765051,668164968,1348765051,667793989,0.3666317391,0.92901288858,0.0483635206896,0.0133112960732,0.191953584552,0.246746569872,-0.192637637258,0.37582603097,0.512432157993,-9.52016353607
1052,1348765051,679104089,1348765051,678776979,0.36562368616,0.929453673095,0.0478651940266,0.0120047028092,0.176619842649,0.216328799725,-0.208296775818,0.553995788097,0.43485352397,-9.4773235321
1053,1348765051,688272953,1348765051,687882900,0.364650740614,0.929895835407,0.0470505850373,0.0104792704936,0.190097108483,0.217370003462,-0.20292390883,0.710083127022,0.388914763927,-9.44575786591
1054,1348765051,699040889,1348765051,698775053,0.363578500968,0.93035894501,0.0464507302537,0.00923237416867,0.191231861711,0.198346540332,-0.222700506449,0.724524796009,0.43031668663,-9.44518089294
1055,1348765051,708030939,1348765051,707770109,0.36257362821,0.930800103539,0.0457132332871,0.00786331230669,0.164711639285,0.193234413862,-0.210345610976,0.572565615177,0.557230234146,-9.56220436096
1056,1348765051,719033956,1348765051,718765974,0.361635700327,0.931190425895,0.0453628849278,0.00679850293311,0.131128817797,0.181128904223,-0.193687364459,0.484238356352,0.649942100048,-9.63382339478
1057,1348765051,728168964,1348765051,727747917,0.360858025659,0.931521202075,0.0449179610143,0.00566676107598,0.0932895392179,0.16756926477,-0.161939233541,0.454358488321,0.742787659168,-9.69707584381
1058,1348765051,739078998,1348765051,738794088,0.360099585284,0.931817677434,0.0449649197909,0.00471812330754,0.0480853319168,0.186403423548,-0.154113277793,0.534584403038,0.733524858952,-9.72139549255
1059,1348765051,748191118,1348765051,747812032,0.359522494869,0.932051116679,0.0448558780592,0.00349882600611,0.0373454801738,0.205786406994,-0.116547577083,0.512347757816,0.743655025959,-9.78118228912
1060,1348765051,759182929,1348765051,758784055,0.358931282527,0.93226767353,0.0451551623193,0.00251607455294,0.00296353385784,0.209323465824,-0.116755887866,0.439314037561,0.690263986588,-9.82897567749
1061,1348765051,768038034,1348765051,767781019,0.358454623989,0.932440273825,0.0454233247053,0.00146282706894,-0.0446024984121,0.200899854302,-0.0949123650789,0.424855619669,0.607792854309,-9.8657579422
1062,1348765051,779104948,1348765051,778819084,0.358061231801,0.932564855287,0.0459839859783,0.000646527480236,-0.058489844203,0.195124149323,-0.0746790096164,0.511187911034,0.374160319567,-9.81760597229
1063,1348765051,788095951,1348765051,787800073,0.357683883638,0.932690670065,0.0463707853139,-0.000321914393517,-0.0730919390917,0.192485943437,-0.0739550739527,0.540959179401,0.305662751198,-9.75696277618
1064,1348765051,799122095,1348765051,798779964,0.35725818176,0.932820348629,0.0470290766982,-0.00102698264727,-0.0845977216959,0.181677117944,-0.0821846500039,0.56832253933,0.275794357061,-9.66024208069
1065,1348765051,808228015,1348765051,807820081,0.356910049925,0.9329378045,0.0473182847638,-0.00180253257177,-0.0687909722328,0.149073466659,-0.0698758810759,0.558992803097,0.272695660591,-9.5805015564
1066,1348765051,819205045,1348765051,818850040,0.356496706545,0.933078090413,0.0476383113068,-0.00244268473449,-0.0260178055614,0.145262613893,-0.0811670273542,0.505732297897,0.264814317226,-9.53011989594
1067,1348765051,828099966,1348765051,827858924,0.356068336938,0.933243333585,0.0475592760763,-0.00321481097312,0.000204019801458,0.122925423086,-0.0882750600576,0.490670472383,0.352528363466,-9.55352592468
1068,1348765051,839083909,1348765051,838845968,0.355573405228,0.933429384861,0.0475649268874,-0.00383597484657,0.0317684710026,0.120062820613,-0.0997165367007,0.563398361206,0.304877907038,-9.64857578278
1069,1348765051,847964048,1348765051,847764015,0.355059432505,0.933635209985,0.047292534892,-0.00463790990811,0.0389887131751,0.115482479334,-0.106804542243,0.523590922356,0.364155858755,-9.7778711319
1070,1348765051,859034061,1348765051,858795881,0.354536884224,0.933838140343,0.0471512483231,-0.00516576678523,0.0527703911066,0.0923905968666,-0.106855995953,0.444861114025,0.437780976295,-9.89256954193
1071,1348765051,868172883,1348765051,867842912,0.354003839654,0.934055611237,0.0467689943722,-0.00583590544047,0.0505152232945,0.0834354758263,-0.112352065742,0.490917831659,0.375377088785,-9.9793844223
1072,1348765051,879076957,1348765051,878786087,0.353439264798,0.934264801114,0.0468036822109,-0.00627557413738,0.0137357227504,0.0887251421809,-0.116188623011,0.561401844025,0.337084114552,-10.0284137726
1073,1348765051,888303041,1348765051,887881040,0.352881391266,0.934478163999,0.0466781501284,-0.00681432373372,-0.00672595296055,0.0771998986602,-0.118312254548,0.678359627724,0.255058676004,-10.064622879
1074,1348765051,899194955,1348765051,898814916,0.352312256549,0.934679368655,0.0468941137239,-0.00717591767933,-0.0257391426712,0.0869823768735,-0.117457985878,0.663483679295,0.2747874856,-10.1045742035
1075,1348765051,907969951,1348765051,907763957,0.351796493805,0.93486789154,0.0469322932643,-0.00765585813496,-0.0416500270367,0.077353335917,-0.109556570649,0.575332343578,0.386556893587,-10.1252288818
1076,1348765051,919003009,1348765051,918760061,0.351355226688,0.935024075822,0.0470516450369,-0.00810092663118,-0.00242298399098,0.094599828124,-0.0894734561443,0.5800126791,0.440055787563,-10.1204547882
1077,1348765051,928149938,1348765051,927762985,0.351015942523,0.935147187989,0.0470102494443,-0.00880802689921,-0.0113257132471,0.1127506271,-0.0697476267815,0.601627111435,0.484105169773,-10.1437921524
1078,1348765051,939153909,1348765051,938793897,0.350762882744,0.935227952332,0.0471651727897,-0.00946169862665,0.00452696392313,0.134475752711,-0.0471024885774,0.535534322262,0.503837585449,-10.2062740326
1079,1348765051,948101043,1348765051,947730064,0.350708099879,0.935239924228,0.0471421761956,-0.010379211534,-0.00115292530973,0.151242822409,-0.00686434516683,0.518701732159,0.469611316919,-10.192448616
1080,1348765051,959171056,1348765051,958830118,0.350651117154,0.935241330102,0.0473405632434,-0.0112391983238,0.0097459256649,0.17439545691,-0.00302243535407,0.565235555172,0.474130839109,-10.1288747787
1081,1348765051,968168020,1348765051,967928886,0.350729560246,0.935199773198,0.0472966461947,-0.0123768751235,0.0177067052573,0.190043777227,0.0238623414189,0.658117890358,0.39402243495,-10.1105899811
1082,1348765051,979008913,1348765051,978794097,0.350757585844,0.935163109075,0.0475390865192,-0.0133832227196,0.0111947972327,0.204134821892,0.0167351607233,0.750956892967,0.30673122406,-10.1068525314
1083,1348765051,988048076,1348765051,987826108,0.350927539042,0.935082414309,0.0474707587795,-0.0147400085538,0.0370493009686,0.228638634086,0.0457057654858,0.692753136158,0.284450680017,-10.0834264755
1084,1348765051,999128103,1348765051,998791933,0.351083141045,0.93499804544,0.0476043067943,-0.0159095277276,0.0422286875546,0.225945532322,0.0457570925355,0.619938611984,0.293561309576,-10.0367670059
